model_name,top_n_words,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
BERTopic,10,"[['imeti', 'slovenija', 'vlada', 'iti', 'človek', 'nov', 'čas', 'slovenski', 'država', 'vedeti'], ['koronavirus', 'okužba', 'italija', 'nov', 'okužen', 'slovenija', 'test', 'epidemija', 'testiranje', 'covid'], ['zdravnik', 'zdravstven', 'zdravstvo', 'dr', 'zdravje', 'bolnišnica', 'bolnik', 'medicinski', 'pacient', 'covid'], ['sodišče', 'sodnik', 'ustaven', 'pravnik', 'tožilstvo', 'sodnica', 'sodstvo', 'sodba', 'vrhoven', 'zapor'], ['protest', 'protestnik', 'smrt', 'protestirati', 'petkov', 'ljubljana', 'grožnja', 'novica', 'janšizem', 'umor'], ['tekma', 'šport', 'zmaga', 'prvak', 'olimpija', 'liga', 'športen', 'prvenstvo', 'nogomet', 'slovenski'], ['maska', 'zaščiten', 'nositi', 'oprema', 'nošenje', 'imeti', 'nos', 'obraz', 'človek', 'obvezen'], ['otrok', 'zastava', 'starš', 'družina', 'mama', 'mati', 'oče', 'imeti', 'mlad', 'vzgojitelj'], ['komunist', 'komunističen', 'komunizem', 'narod', 'totalitarizem', 'imeti', 'slovenec', 'človek', 'partija', 'naslednik'], ['vlada', 'tehničen', 'pomoč', 'oseba', 'gasilec', 'prijava', 'reševalec', 'obolel', 'helikopter', 'vrata'], ['ljubljana', 'slovenija', 'slovenec', 'slovenski', 'stanovanje', 'kranj', 'ulica', 'imeti', 'janez', 'čas'], ['policija', 'policist', 'policijski', 'sindikat', 'policaj', 'slovenski', 'minister', 'ura', 'slovenija', 'imeti'], ['volitev', 'demokracija', 'volilen', 'glas', 'slovenski', 'slovenija', 'stranka', 'glasovati', 'demokratičen', 'belorusija'], ['minister', 'ministrica', 'notranji', 'zunanji', 'premier', 'vlada', 'ministrstvo', 'sekretar', 'obisk', 'delo'], ['evro', 'milijon', 'proračun', 'eur', 'milijarda', 'denar', 'kredit', 'banka', 'mio', 'dobiti']]",0.8466666666666667,-0.002892400443782283,-7.771453877633641,1
top2vec,10,"[array(['predstavljati', 'podatek', 'oblika', 'tezek', 'bitka', 'boj',
       'sistem', 'zanimati', 'pogodba', 'vladen'], dtype='<U13'), array(['naselje', 'resevalec', 'gasilec', 'pgd', 'pogasiti', 'pozar',
       'tehnicen', 'obolel', 'jutro', 'eksplozija'], dtype='<U13'), array(['trend', 'vecen', 'prepricati', 'nesreca', 'vrtec', 'udar',
       'presernov', 'poslanski', 'tomic', 'jugoslavija'], dtype='<U13')]",1.0,-0.24291483298275043,-14.770223153448624,2
NMF,10,"[['čas', 'predsednik', 'epidemija', 'večen', 'kriza', 'skrajen', 'deloven', 'beseda', 'težek', 'dolgo'], ['država', 'globok', 'praven', 'predsednik', 'evropski', 'demokracija', 'priti', 'živeti', 'Evropa', 'normalen'], ['človek', 'delati', 'umreti', 'življenje', 'dati', 'zdravje', 'razumeti', 'virus', 'verjeti', 'praviti'], ['imeti', 'pravica', 'težava', 'pojem', 'povedati', 'delati', 'zato', 'denar', 'reči', 'glas'], ['vlada', 'predsednik', 'ukrep', 'Janšev', 'lev', 'prejšnji', 'Šarec', 'delati', 'opozicija', 'podpora'], ['minister', 'delo', 'zunanji', 'epidemija', 'notranji', 'dr.', 'Hojs', 'zadeva', 'zdravje', 'državen'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'predsednik', 'vojna', 'samostojen', 'evropski', 'Slovenec', 'zveza'], ['covid', 'medij', 'ukrep', 'okužba', 'koronavirus', 'epidemija', 'število', 'virus', 'dr.', 'okužen'], ['slovenski', 'vojska', 'narod', 'Slovenec', 'politika', 'državen', 'vojak', 'meja', 'policija', 'kultura'], ['vedeti', 'povedati', 'delati', 'medij', 'dr.', 'reči', 'dati', 'govoriti', 'dobiti', 'hvala'], ['stranka', 'političen', 'poslanec', 'lev', 'levica', 'SDS', 'volitev', 'predsednik', 'član', 'koalicija'], ['iti', 'RTV', 'priti', 'reči', 'spati', 'dati', 'denar', 'nebo', 'Rtv', 'povedati'], ['Janša', 'Janez', 'predsednik', 'delo', 'premier', 'RTV', 'SDS', 'reči', 'glede', 'ura'], ['nov', 'okužba', 'koronavirus', 'mesto', 'demokracija', 'okužen', 'revija', 'oddaja', 'star', 'številka'], ['svet', 'maska', 'ukrep', 'videti', 'otrok', 'zato', 'Ljubljana', 'protest', 'pomoč', 'javen']]",0.7333333333333333,0.009592761194279311,-5.709595429263788,2
LDA,10,"[['državen', 'šola', 'rdeč', 'podjetje', 'milijon', 'evro', 'trg', 'pričakovati', 'obisk', 'tokrat'], ['pomoč', 'mesto', 'zgoditi', 'napad', 'mogoč', 'zdeti', 'sistem', 'tehničen', 'glaven', 'knjiga'], ['Slovenija', 'vlada', 'iti', 'slovenski', 'država', 'čas', 'minister', 'predsednik', 'Janša', 'svet'], ['novinar', 'govoriti', 'sodišče', 'pisati', 'postati', 'ustaven', 'zdravnik', 'smrt', 'prebrati', 'komunističen'], ['RTV', 'via', 'upati', 'roka', 'dejstvo', 'iskati', 'začetek', 'aplikacija', 'vladen', 'odgovor'], ['imeti', 'človek', 'vedeti', 'delati', 'dati', 'videti', 'zato', 'povedati', 'reči', 'denar'], ['politika', 'današnji', 'jasen', 'kultura', 'poročilo', 'odbor', 'ministrstvo', 'zunanji', 'strinjati', 'drugače'], ['star', 'dom', 'ZDA', 'verjeti', 'doma', 'Šarec', 'Janšev', 'težava', 'pasti', 'potekati'], ['nov', 'covid', 'ukrep', 'Ljubljana', 'epidemija', 'koronavirus', 'okužba', 'občina', 'oseba', 'okužen'], ['oddaja', 'skupaj', 'zanimiv', 'pogovor', 'družina', 'prejeti', 'madžarski', 'župan', 'svoboda', 'center'], ['javen', 'dr.', 'protest', 'konec', 'poslanec', 'evropski', 'zakon', 'razumeti', 'skupina', 'potreben'], ['delo', 'ura', 'služba', 'podpora', 'koalicija', 'politik', 'odličen', 'novica', 'zmaga', 'parlament'], ['Slovenec', 'vojna', 'pravica', 'levičar', 'narod', 'komunist', 'mlad', 'mnenje', 'ime', 'svetoven'], ['maska', 'ostati', 'problem', 'direktor', 'pot', 'objaviti', 'poslati', 'Maribor', 'nositi', 'povsem'], ['otrok', 'hvala', 'življenje', 'policist', 'ostal', 'zdravje', 'drag', 'letos', 'korona', 'napisati']]",1.0,-0.08126814153779477,-7.6985370371785855,2
BERTopic,10,"[['imeti', 'slovenija', 'iti', 'vlada', 'človek', 'slovenski', 'nov', 'država', 'čas', 'vedeti'], ['zdravstvo', 'zdravnik', 'zdravstven', 'dr', 'ventilator', 'zdravje', 'bolnišnica', 'bolnik', 'covid', 'medicinski'], ['sodišče', 'sodnik', 'ustaven', 'praven', 'zakon', 'pravnik', 'tožilstvo', 'sodnica', 'sodstvo', 'sodba'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'fašist', 'fašističen', 'nacist', 'nacizem', 'imeti', 'nacističen'], ['epidemija', 'okužba', 'okužen', 'test', 'švedski', 'testiranje', 'število', 'covid', 'pozitiven', 'ukrep'], ['protest', 'protestnik', 'ljubljana', 'protestirati', 'smrt', 'petkov', 'grožnja', 'janšizem', 'organizator', 'facebook'], ['koronavirus', 'italija', 'okužba', 'nov', 'italijanski', 'coronavirus', 'epidemija', 'ukrep', 'slovenija', 'okužen'], ['tekma', 'šport', 'liga', 'zmaga', 'prvak', 'olimpija', 'športen', 'prvenstvo', 'nogomet', 'slovenski'], ['volitev', 'trump', 'glas', 'volilen', 'referendum', 'glasovati', 'trumpov', 'zda', 'biden', 'ameriški'], ['vlada', 'tehničen', 'pomoč', 'prijava', 'reševalec', 'oseba', 'gasilec', 'obolel', 'helikopter', 'ukrep'], ['evro', 'milijon', 'eur', 'proračun', 'milijarda', 'cena', 'banka', 'denar', 'kredit', 'slovenija'], ['minister', 'ministrica', 'notranji', 'premier', 'vlada', 'zunanji', 'ministrstvo', 'sekretar', 'obisk', 'delo'], ['policija', 'policist', 'policijski', 'sindikat', 'policaj', 'minister', 'slovenski', 'hojs', 'vojska', 'imeti'], ['maska', 'nositi', 'nošenje', 'zaščiten', 'imeti', 'obvezen', 'človek', 'obraz', 'nos', 'iti'], ['slovenija', 'ljubljana', 'slovenec', 'slovenski', 'kranj', 'janez', 'slovenka', 'hrvat', 'kultura', 'rtv']]",0.8533333333333334,-0.0017383234208348346,-7.933734436924903,2
top2vec,10,"[array(['trend', 'dvakrat', 'resen', 'hribar', 'vrhoven', 'ohraniti',
       'izjemno', 'osebje', 'nabava', 'napacen'], dtype='<U15'), array(['objava', 'fasizem', 'spodnji', 'plebiscit', 'umrl', 'casopis',
       'dolina', 'jopic', 'priloznost', 'veja'], dtype='<U15'), array(['naselje', 'odpeljati', 'merilo', 'dosti', 'voznik', 'lasten',
       'skrajen', 'pes', 'dogajanje', 'prihod'], dtype='<U15'), array(['nebo', 'aja', 'moder', 'zgaga', 'rezerva', 'kam', 'oznaciti',
       'spati', 'desnicar', 'levicar'], dtype='<U15'), array(['umrl', 'odziv', 'ponavljati', 'zdeti', 'raje', 'nikakor',
       'potreba', 'jansizem', 'posten', 'respirator'], dtype='<U15'), array(['policaj', 'sramota', 'znanost', 'list', 'novinarski', 'zaupanje',
       'sodelovanje', 'volivec', 'polovica', 'prvic'], dtype='<U15'), array(['navodilo', 'jugoslavija', 'revolucija', 'skrbeti', 'logika',
       'jasa', 'tomic', 'spomenka', 'moralen', 'ravnokar'], dtype='<U15'), array(['povecati', 'zep', 'posiljati', 'odkrito', 'davkoplacevalec',
       'ubiti', 'oditi', 'izgledati', 'predstavnik', 'laz'], dtype='<U15'), array(['vecen', 'bedak', 'jajce', 'pivec', 'primoz', 'coronavirus',
       'obrniti', 'prebivalstvo', 'narociti', 'dunaj'], dtype='<U15'), array(['jugoslavija', 'navodilo', 'rabiti', 'revolucija', 'presernov',
       'pogodba', 'revizija', 'razglasiti', 'tovaris', 'skrivati'],
      dtype='<U15'), array(['osamosvojitev', 'preziveti', 'primerjava', 'iranski', 'zdravilo',
       'trditi', 'hudo', 'pogovor', 'vloga', 'firma'], dtype='<U15'), array(['umakniti', 'gost', 'fajonov', 'blok', 'rit', 'podoben', 'prevoz',
       'mocno', 'naselje', 'mimogrede'], dtype='<U15'), array(['bravo', 'umirati', 'ukinitev', 'smisel', 'ukiniti', 'bon',
       'prijazen', 'skrajnez', 'obnasati', 'nevladen'], dtype='<U15'), array(['razlicen', 'polovica', 'drzavljan', 'trend', 'dobiti', 'zaupanje',
       'lahek', 'shod', 'kriza', 'pocitnice'], dtype='<U15'), array(['moder', 'clanek', 'teroristicen', 'tovaris', 'odvisen', 'slabo',
       'mladina', 'rezerva', 'sin', 'luc'], dtype='<U15')]",0.9266666666666666,-0.401516608462526,-18.431375999546106,3
NMF,10,"[['iti', 'RTV', 'priti', 'reči', 'spati', 'Janša', 'nebo', 'Rtv', 'naprej', 'jow'], ['človek', 'delati', 'umreti', 'maska', 'življenje', 'razumeti', 'zdravje', 'virus', 'dati', 'praviti'], ['slovenski', 'vojska', 'narod', 'politika', 'Slovenec', 'meja', 'Janša', 'policija', 'državen', 'vojak'], ['vlada', 'predsednik', 'Janša', 'Janez', 'lev', 'Janšev', 'prejšnji', 'Šarec', 'podpora', 'šarčev'], ['ukrep', 'covid', 'okužba', 'epidemija', 'koronavirus', 'virus', 'število', 'širjenje', 'maska', 'glede'], ['nov', 'okužba', 'koronavirus', 'mesto', 'Janša', 'stranka', 'demokracija', 'Ljubljana', 'Janez', 'revija'], ['vedeti', 'delo', 'delati', 'povedati', 'Slovenec', 'začeti', 'služba', 'sodišče', 'zaposlitev', 'RTV'], ['minister', 'maska', 'vedeti', 'zunanji', 'notranji', 'Hojs', 'Ljubljana', 'zadeva', 'ura', 'zdravje'], ['Slovenija', 'RTV', 'republika', 'Janša', 'koronavirus', 'predsednik', 'samostojen', 'vojna', 'Slovenec', 'evropski'], ['imeti', 'pravica', 'težava', 'zato', 'pojem', 'glas', 'reči', 'priti', 'problem', 'stranka'], ['medij', 'javen', 'dati', 'denar', 'državen', 'novinar', 'RTV', 'teden', 'političen', 'lev'], ['dr.', 'intervju', 'oddaja', 'ustaven', 'Prof', 'Jože', 'Petrič', 'Bojan', 'Potrč', 'epidemija'], ['država', 'globok', 'pomoč', 'praven', 'občina', 'gasilec', 'tehničen', 'prijava', 'požar', 'meja'], ['svet', 'konec', 'otrok', 'videti', 'dobiti', 'najbolj', 'evropski', 'šola', 'stranka', 'seja'], ['čas', 'predsednik', 'epidemija', 'večen', 'političen', 'stranka', 'kriza', 'skrajen', 'Janša', 'deloven']]",0.76,-0.005768337237295749,-6.4260209339308965,3
LDA,10,"[['imeti', 'človek', 'vedeti', 'maska', 'delati', 'delo', 'dati', 'videti', 'zato', 'denar'], ['gledati', 'via', 'jasen', 'poznati', 'končno', 'poslušati', 'obstajati', 'vladen', 'zdrav', 'leten'], ['stranka', 'narediti', 'lev', 'volitev', 'očitno', 'SDS', 'komunist', 'najti', 'koalicija', 'naprej'], ['Ljubljana', 'pomoč', 'protest', 'občina', 'rdeč', 'družba', 'policist', 'protestnik', 'tehničen', 'župan'], ['star', 'zakon', 'levičar', 'dom', 'milijon', 'evro', 'večina', 'predlog', 'migrant', 'hiša'], ['covid', 'epidemija', 'dr.', 'virus', 'potreben', 'demokracija', 'zdravstven', 'zdravstvo', 'prebrati', 'umreti'], ['komunističen', 'držati', 'Šarec', 'predstavljati', 'aplikacija', 'račun', 'deliti', 'tvit', 'organizacija', 'projekt'], ['predsednik', 'dobiti', 'novinar', 'hvala', 'sodišče', 'današnji', 'oblast', 'beseda', 'ustaven', 'pismo'], ['državen', 'poslanec', 'skupaj', 'postati', 'kultura', 'direktor', 'seja', 'voditi', 'kazati', 'predlagati'], ['najbolj', 'policija', 'skupina', 'podpora', 'vojska', 'pomemben', 'potrebovati', 'slišati', 'odločitev', 'ženska'], ['Slovenija', 'vlada', 'nov', 'slovenski', 'država', 'čas', 'ukrep', 'Janša', 'svet', 'medij'], ['pisati', 'roka', 'resnica', 'znati', 'laž', 'zanimati', 'glaven', 'objaviti', 'program', 'prostor'], ['mesto', 'življenje', 'služba', 'zgodba', 'napad', 'odličen', 'gasilec', 'naslednji', 'zveza', 'požar'], ['iti', 'minister', 'javen', 'Slovenec', 'reči', 'RTV', 'ura', 'meja', 'slo.', 'pravica'], ['začeti', 'šola', 'upati', 'čakati', 'intervju', 'smrt', 'ime', 'trg', 'vrsta', 'sistem']]",1.0,-0.0774575592614102,-7.401721377896818,3
BERTopic,10,"[['imeti', 'slovenija', 'iti', 'vlada', 'slovenski', 'človek', 'nov', 'čas', 'država', 'vedeti'], ['zdravnik', 'zdravstvo', 'zdravstven', 'dr', 'zdravje', 'bolnišnica', 'pacient', 'bolnik', 'medicinski', 'covid'], ['komunist', 'komunističen', 'komunizem', 'fašizem', 'fašist', 'nacist', 'boris', 'imeti', 'jugoslavija', 'fašističen'], ['protest', 'protestnik', 'ljubljana', 'protestirati', 'smrt', 'petkov', 'janšizem', 'grožnja', 'protivladen', 'nasilen'], ['minister', 'ministrica', 'premier', 'zunanji', 'erika', 'notranji', 'vlada', 'delo', 'plača', 'ministrstvo'], ['tekma', 'šport', 'zmaga', 'prvak', 'liga', 'športen', 'olimpija', 'prvenstvo', 'nogomet', 'slovenski'], ['vlada', 'tehničen', 'pomoč', 'reševalec', 'prijava', 'oseba', 'gasilec', 'helikopter', 'obolel', 'ukrep'], ['okužba', 'okužen', 'test', 'testiranje', 'število', 'švedski', 'pozitiven', 'covid', 'nov', 'obolelost'], ['volitev', 'trump', 'volilen', 'glas', 'referendum', 'trumpov', 'zda', 'biden', 'glasovati', 'ameriški'], ['sodišče', 'sodnik', 'ustaven', 'pravnik', 'sodnica', 'sodstvo', 'vrhoven', 'radonjić', 'sodba', 'soden'], ['koronavirus', 'italija', 'nov', 'okužba', 'italijanski', 'coronavirus', 'epidemija', 'slovenija', 'ukrep', 'covid'], ['policija', 'policist', 'policijski', 'sindikat', 'policaj', 'slovenski', 'imeti', 'minister', 'ura', 'vojska'], ['maska', 'nositi', 'nošenje', 'zaščiten', 'imeti', 'obraz', 'nos', 'obvezen', 'človek', 'uporaba'], ['evro', 'milijon', 'proračun', 'eur', 'milijarda', 'banka', 'denar', 'kredit', 'dobiti', 'mio'], ['otrok', 'starš', 'družina', 'mama', 'mati', 'oče', 'vzgojitelj', 'mlad', 'imeti', 'pedofilija']]",0.8866666666666667,0.019026921548436264,-7.492680974193432,3
top2vec,15,"[array(['milan', 'jansizem', 'erika', 'jugoslavija', 'novica', 'smrt',
       'firma', 'ubiti', 'plebiscit', 'pozvati', 'odziv', 'korupcija',
       'sporocilo', 'par', 'polovica'], dtype='<U13'), array(['fasist', 'zgaga', 'prenasati', 'temeljen', 'ven', 'moder',
       'rezerva', 'usta', 'unicevati', 'avto', 'clovekov', 'razstava',
       'kritizirati', 'referendum', 'raven'], dtype='<U13'), array(['sporocilo', 'casopis', 'obletnica', 'pozvati', 'sram', 'kolumna',
       'parlamentaren', 'cakati', 'tiskoven', 'enoten', 'iskren', 'izziv',
       'lms', 'koroski', 'odkriti'], dtype='<U13'), array(['veselje', 'svoboden', 'institut', 'dobiti', 'spomenka',
       'trgovina', 'glasba', 'tomic', 'mogoc', 'informacija', 'dusa',
       'presernov', 'prepoznati', 'cisto', 'pacient'], dtype='<U13'), array(['dvakrat', 'ana', 'napacen', 'protestirati', 'pravosodje',
       'potrjen', 'zmagovalec', 'opraviciti', 'ukvarjati', 'slabo',
       'hribar', 'mojca', 'resen', 'nasprotovati', 'gantar'], dtype='<U13'), array(['sedanji', 'sporocati', 'bitka', 'jugoslavija', 'naloga',
       'coronavirus', 'zgoditi', 'balkanski', 'spregledati', 'polovica',
       'brati', 'majica', 'preiskovati', 'posiljati', 'politicen'],
      dtype='<U13'), array(['obnasati', 'udar', 'spodaj', 'respirator', 'kranj', 'prometen',
       'poklic', 'cerar', 'koper', 'petric', 'nesreca', 'musliman',
       'tehnicen', 'cepiti', 'resevalec'], dtype='<U13'), array(['povzrociti', 'novinarski', 'odziv', 'naloga', 'zalost', 'zivec',
       'nvo', 'ociten', 'sklep', 'kupovati', 'anketa', 'spregledati',
       'nevarnost', 'ukinitev', 'zakonodaja'], dtype='<U13'), array(['zaupanje', 'resen', 'napacen', 'brati', 'podati', 'veselje',
       'truditi', 'ana', 'plakat', 'coronavirus', 'slovenia', 'zagotovo',
       'ponoven', 'informacija', 'cca'], dtype='<U13'), array(['eksplozija', 'nesreca', 'vozilo', 'matjaz', 'pozar', 'prihod',
       'pogasiti', 'pgd', 'voznik', 'smer', 'drevo', 'kolesar', 'gorica',
       'kraj', 'oseba'], dtype='<U13'), array(['delez', 'bazen', 'zaceti', 'spati', 'temeljen', 'oznaciti',
       'nacin', 'poraz', 'zagovarjati', 'spostovati', 'coronavirus',
       'preteklost', 'vreme', 'pravilno', 'oci'], dtype='<U13'), array(['gobec', 'blagoven', 'uradno', 'umreti', 'programski', 'resitev',
       'sledenje', 'zjutraj', 'padati', 'opozoriti', 'svetnik', 'fajon',
       'priznanje', 'obcinski', 'pravkar'], dtype='<U13'), array(['ubiti', 'kam', 'znanje', 'matjaz', 'boleti', 'aktiven', 'tovaris',
       'corrupt', 'direktor', 'coronavirus', 'edino', 'umakniti',
       'zakonodaja', 'zjutraj', 'povecati'], dtype='<U13'), array(['opcija', 'razkritje', 'prepoznati', 'slucajno', 'zmagovalec',
       'nemogoc', 'dusa', 'telo', 'spomenka', 'ogrozati', 'ukvarjati',
       'svoboden', 'preganjati', 'prepreciti', 'informacija'],
      dtype='<U13'), array(['prepreciti', 'kos', 'zjutraj', 'eksplozija', 'avto', 'bolnisnica',
       'napovedovati', 'prihod', 'kupiti', 'kamera', 'roka', 'stopiti',
       'molcati', 'morje', 'direktor'], dtype='<U13')]",0.8444444444444444,-0.40007469162445736,-18.321578958040494,1
NMF,15,"[['slovenski', 'vojska', 'narod', 'politika', 'Slovenec', 'medij', 'predsednik', 'meja', 'državljan', 'vojak', 'državen', 'policija', 'kultura', 'političen', 'zgodovina'], ['iti', 'RTV', 'reči', 'spati', 'priti', 'Rtv', 'dati', 'nebo', 'naprej', 'povedati', 'Janša', 'denar', 'praviti', 'čevapčičow', 'jow'], ['Slovenija', 'RTV', 'republika', 'koronavirus', 'predsednik', 'vojna', 'samostojen', 'Slovenec', 'evropski', 'zveza', 'domovina', 'pozitiven', 'trend', 'testiranje', 'Evropa'], ['človek', 'delati', 'umreti', 'življenje', 'razumeti', 'dati', 'zdravje', 'videti', 'denar', 'misliti', 'praviti', 'najbolj', 'verjeti', 'virus', 'javen'], ['nov', 'okužba', 'koronavirus', 'mesto', 'demokracija', 'star', 'stranka', 'medij', 'revija', 'okužen', 'številka', 'obraz', 'potrditi', 'oddaja', 'via'], ['dobiti', 'otrok', 'denar', 'volitev', 'covid', 'glas', 'dati', 'javen', 'šola', 'videti', 'konec', 'zato', 'evro', 'stranka', 'starš'], ['svet', 'državen', 'medij', 'predsednik', 'priti', 'videti', 'seja', 'evropski', 'RTV', 'stranka', 'Evropa', 'član', 'mesto', 'Slovenec', 'slo.'], ['minister', 'javen', 'političen', 'stranka', 'zunanji', 'protest', 'delo', 'notranji', 'medij', 'Hojs', 'policija', 'meja', 'zadeva', 'zdravje', 'RTV'], ['ukrep', 'covid', 'Janša', 'epidemija', 'delo', 'Janez', 'koronavirus', 'okužba', 'virus', 'število', 'teden', 'okužen', 'širjenje', 'glede', 'delati'], ['čas', 'vedeti', 'maska', 'dati', 'nositi', 'epidemija', 'star', 'večen', 'zaščiten', 'videti', 'reči', 'gledati', 'narediti', 'povedati', 'dolgo'], ['vlada', 'predsednik', 'lev', 'Janšev', 'prejšnji', 'Janez', 'Šarec', 'Janša', 'opozicija', 'podpora', 'šarčev', 'čas', 'stranka', 'delati', 'kriv'], ['Ljubljana', 'gasilec', 'pomoč', 'protest', 'požar', 'občina', 'sodišče', 'prijava', 'začeti', 'vozilo', 'tehničen', 'nesreča', 'oseba', 'povedati', 'eksplozija'], ['dr.', 'intervju', 'ura', 'oddaja', 'čas', 'epidemija', 'Prof', 'Petrič', 'Jože', 'Bojan', 'ustaven', 'Potrč', 'hvala', 'zdravnik', 'delo'], ['država', 'globok', 'praven', 'predsednik', 'evropski', 'demokracija', 'zato', 'živeti', 'normalen', 'demokratičen', 'lasten', 'Evropa', 'članica', 'prispevek', 'plačevati'], ['imeti', 'pravica', 'težava', 'zato', 'delati', 'pojem', 'povedati', 'reči', 'stranka', 'glas', 'problem', 'denar', 'Slovenec', 'videti', 'priti']]",0.6755555555555556,-0.035766970832517654,-6.728585005569204,1
LDA,15,"[['človek', 'vedeti', 'Janša', 'delati', 'dati', 'videti', 'povedati', 'začeti', 'Janez', 'volitev', 'očitno', 'pisati', 'pogledati', 'beseda', 'SDS'], ['dobiti', 'reči', 'sodišče', 'meja', 'vojna', 'treba', 'rdeč', 'ustaven', 'pomeniti', 'mlad', 'hud', 'glas', 'poznati', 'svetoven', 'znati'], ['delo', 'otrok', 'policija', 'šola', 'čakati', 'služba', 'video', 'ime', 'odličen', 'slika', 'ženska', 'čestitka', 'socialen', 'bog', 'napisati'], ['demokracija', 'zdravnik', 'napad', 'ostal', 'hrvaški', 'naslednji', 'pokazati', 'sprejeti', 'nujen', 'uspeti', 'poziv', 'svoboda', 'številka', 'tarča', 'praznik'], ['praviti', 'gledati', 'življenje', 'prositi', 'jasen', 'smrt', 'zanimiv', 'zgoditi', 'novica', 'poročati', 'sodnik', 'zadeva', 'pasti', 'nositi', 'glava'], ['Ljubljana', 'pomoč', 'občina', 'pomagati', 'skupina', 'trg', 'poročilo', 'tehničen', 'poslati', 'prejeti', 'župan', 'center', 'sprememba', 'minuta', 'črn'], ['minister', 'misliti', 'hvala', 'današnji', 'zmaga', 'končno', 'delavec', 'knjiga', 'korona', 'premier', 'plačati', 'bravo', 'tvit', 'zunanji', 'prihajati'], ['slovenski', 'predsednik', 'Slovenec', 'narediti', 'govoriti', 'del', 'narod', 'roka', 'postati', 'državljan', 'število', 'direktor', 'politik', 'komunističen', 'edin'], ['maska', 'ostati', 'podpora', 'potrebovati', 'policist', 'pot', 'zdeti', 'najprej', 'Janšev', 'nesreča', 'spleten', 'postaviti', 'organizacija', 'Ivan', 'uraden'], ['vlada', 'iti', 'država', 'svet', 'medij', 'javen', 'stranka', 'priti', 'političen', 'RTV', 'glede', 'novinar', 'poslanec', 'evropski', 'politika'], ['državen', 'konec', 'intervju', 'živeti', 'družba', 'prispevek', 'voditi', 'Šarec', 'laž', 'zgodovina', 'mogoč', 'pozabiti', 'glaven', 'način', 'Maribor'], ['imeti', 'Slovenija', 'nov', 'čas', 'covid', 'ukrep', 'zato', 'epidemija', 'dr.', 'koronavirus', 'teden', 'najbolj', 'mesto', 'star', 'okužba'], ['protest', 'ura', 'oddaja', 'vprašanje', 'verjeti', 'protestnik', 'prebrati', 'slišati', 'družina', 'policijski', 'objaviti', 'spomniti', 'čisto', 'odgovor', 'znan'], ['zdravstven', 'ZDA', 'doma', 'gasilec', 'požar', 'oprema', 'ulica', 'zaščiten', 'začetek', 'letos', 'cesta', 'prijava', 'tokrat', 'kitajski', 'cena'], ['denar', 'pravica', 'levičar', 'problem', 'vojska', 'milijon', 'evro', 'podpirati', 'mnenje', 'kriza', 'plača', 'oseben', 'dogodek', 'deliti', 'mali']]",1.0,-0.11329408919692445,-8.339639081212903,1
