model_name,num_topics,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
LDA,15,"[['nov', 'oblast', 'meja', 'mama', 'voditi', 'zavod', 'sistem', 'oddaja', 'spremljati', 'zgodba'], ['cepljen', 'covid', 'zdrav', 'podatek', 'vedeti', 'hrvaški', 'bolnik', 'najbolj', 'stanovanje', 'sprejemati'], ['plačati', 'koalicija', 'star', 'življenje', 'evro', 'vladen', 'predstavnik', 'Tw.', 'finančen', 'izbira'], ['prebrati', 'javen', 'komunističen', 'folk', 'medij', 'tuj', 'Rtv', 'najti', 'red', 'Slovenija'], ['iti', 'imeti', 'človek', 'delati', 'narediti', 'šola', 'čakati', 'znati', 'takrat', 'direktor'], ['cepivo', 'dobiti', 'a', 'čas', 'rdeč', 'zdravnik', 'desnica', 'doma', 'zdravstvo', 'imeti'], ['imeti', 'hvala', 'komunist', 'smrt', 'govoriti', 'slovenski', 'narod', 'naslednji', 'mesto', 'denar'], ['predsednik', 'vlada', 'Janša', 'lev', 'Janez', 'stranka', 'treba', 'slovenski', 'desen', 'slišati'], ['vedeti', 'imeti', 'iti', 'človek', 'ura', 'upati', 'Slovenec', 'vlada', 'drag', 'vojna'], ['novinar', 'parlament', 'slovenski', 'levičarski', 'preveč', 'dr.', 'pojem', 'Janša', 'ovadba', 'zapreti'], ['imeti', 'minister', 'glede', 'skupaj', 'otrok', 'vedeti', 'prostor', 'protestnik', 'tvit', 'potrebovati'], ['cepiti', 'iti', 'voda', 'verjeti', 'zato', 'imeti', 'odločiti', 'pozitiven', 'ženska', 'uspeti'], ['razumeti', 'test', 'zakon', 'hiter', 'pravilno', 'vedeti', 'naprej', 'človek', 'misel', 'soden'], ['imeti', 'nizek', 'vlada', 'SDS', 'političen', 'očitno', 'stranka', 'grožnja', 'pasti', 'Čeferin'], ['imeti', 'vlada', 'dati', 'sodišče', 'Slovenija', 'človek', 'državen', 'država', 'ustaven', 'iti']]",0.84,-0.2574640180928032,-11.845749191041477,2
BERTopic,15,"[['imeti', 'vedeti', 'človek', 'iti', 'čas', 'nov', 'vlada', 'dati', 'priti', 'stranka'], ['cepljenje', 'cepivo', 'cepljen', 'test', 'covid', 'obvezen', 'cepiti', 'okužba', 'imeti', 'pcr'], ['denar', 'plača', 'imeti', 'iti', 'dodatek', 'davek', 'delo', 'delati', 'plačevati', 'cena'], ['otrok', 'šola', 'testirati', 'učitelj', 'starš', 'testiranje', 'mlad', 'učenec', 'imeti', 'osnoven'], ['sodišče', 'sodnik', 'ustaven', 'sodstvo', 'praven', 'zakon', 'ustava', 'pravosodje', 'vrhoven', 'soden'], ['novinar', 'medij', 'medijski', 'novinarski', 'napad', 'novinarstvo', 'poročati', 'imeti', 'hiša', 'novinarka'], ['zdravnik', 'pacient', 'bolnišnica', 'bolnik', 'zdravstvo', 'covid', 'dr', 'medicinski', 'obsedenost', 'zdravstven'], ['komunist', 'komunističen', 'komunizem', 'oblast', 'kuba', 'žrtev', 'kul', 'titoist', 'komunistično', 'naslednik'], ['hvala', 'sreča', 'čestitka', 'čestitati', 'ponosen', 'srečno', 'odlično', 'milost', 'mogoče', 'prijatelj'], ['volitev', 'volilec', 'volilen', 'glasovati', 'referendum', 'zmaga', 'stranka', 'glasovanje', 'predčasen', 'volivec'], ['fašist', 'nacist', 'fašizem', 'hitler', 'neonacist', 'nacizem', 'diktator', 'janšist', 'skrajen', 'fašističen'], ['prebrati', 'knjiga', 'članek', 'brati', 'roman', 'prispevek', 'pogledati', 'kangler', 'literaren', 'zgrazati'], ['vlada', 'država', 'delati', 'državen', 'skrajnost', 'sektor', 'lockdown', 'začasnost', 'sestavljati', 'dolgo'], ['minister', 'vlada', 'odstop', 'interpelacija', 'državen', 'predsednik', 'parlament', 'odbor', 'notranji', 'vprašanje'], ['policija', 'policist', 'policijski', 'policaj', 'voden', 'človek', 'hojs', 'mir', 'pustiti', 'red']]",0.92,-0.17457788069981364,-12.27257191809743,2
top2vec,15,"[array(['janez', 'vprasanje', 'politicen', 'otrok', 'ziveti', 'poslanec',
       'problem', 'covid', 'razumeti', 'imeti'], dtype='<U10'), array(['skupaj', 'iti', 'cas', 'cepljenje', 'svet', 'gledati', 'drzaven',
       'govoriti', 'vlada', 'videti'], dtype='<U10'), array(['pisati', 'najbolj', 'javen', 'treba', 'politika', 'sola',
       'praviti', 'konec', 'del', 'dobiti'], dtype='<U10')]",1.0,-0.2987803838902178,-12.551063702462635,3
NMF,15,"[['čas', 'predsednik', 'narediti', 'komunističen', 'tožilka', 'podgana', 'priti', 'Berk', 'slediti', 'ura'], ['imeti', 'doza', 'slo.', 'povedati', 'doma', 'težava', 'novinar', 'zmaga', 'možnost', 'ime'], ['vedeti', 'dati', 'povedati', 'treba', 'obstajati', 'držati', 'pokazati', 'bog', 'priti', 'čist'], ['nov', 'država', 'predsednik', 'stranka', 'oddaja', 'dr.', 'brati', 'direktor', 'del', 'demokracija'], ['slovenski', 'covid', 'cepljenje', 'zato', 'test', 'cepljen', 'cepivo', 'narod', 'meja', 'podatek'], ['dobiti', 'cepljenje', 'medij', 'pisati', 'novinar', 'vprašanje', 'odgovor', 'slo.', 'resnica', 'čas'], ['človek', 'doza', 'občutek', 'cepivo', 'priti', 'ostati', 'skupina', 'verjeti', 'živeti', 'pisati'], ['Janša', 'Janez', 'stranka', 'SDS', 'lev', 'pacient', 'omeniti', 'stopnja', 'poslanec', 'obsedenost'], ['delo', 'zakon', 'otrok', 'priti', 'dati', 'glede', 'predlog', 'vprašanje', 'del', 'voda'], ['iti', 'denar', 'treba', 'zato', 'star', 'povedati', 'gledati', 'vseeno', 'živec', 'šola'], ['Slovenija', 'država', 'svet', 'novinar', 'republika', 'evropski', 'Evropa', 'državljan', 'demokracija', 'dr.'], ['minister', 'država', 'zunanji', 'dr.', 'notranji', 'interpelacija', 'govoriti', 'energija', 'pravosodje', 'Hojs'], ['vlada', 'predsednik', 'ukrep', 'odločitev', 'kriv', 'volitev', 'pasti', 'lev', 'skupina', 'predlog'], ['delati', 'reči', 'misliti', 'država', 'denar', 'volitev', 'javen', 'praviti', 'davek', 'življenje'], ['videti', 'svet', 'državen', 'dati', 'razumeti', 'problem', 'narediti', 'denar', 'dr.', 'konec']]",0.7533333333333333,-0.15780797706130217,-10.551181003181734,3
LDA,15,"[['hvala', 'praviti', 'imeti', 'Janez', 'vesel', 'SDS', 'Janša', 'vzeti', 'plača', 'vedeti'], ['vedeti', 'imeti', 'očitno', 'sramota', 'mogoče', 'zdravnik', 'zavod', 'pomeniti', 'občina', 'prinesti'], ['imeti', 'čas', 'vlada', 'človek', 'čakati', 'sodišče', 'Slovenec', 'priti', 'otrok', 'narediti'], ['iti', 'volitev', 'imeti', 'gledati', 'politika', 'vseeno', 'zmaga', 'človek', 'mlad', 'dolgo'], ['imeti', 'iti', 'glede', 'videti', 'problem', 'plačati', 'levičar', 'resnica', 'edin', 'država'], ['test', 'cepljenje', 'imeti', 'cepiti', 'Slovenija', 'podpirati', 'iti', 'otrok', 'prositi', 'praviti'], ['imeti', 'poslanec', 'življenje', 'rabiti', 'preveč', 'Slovenija', 'nor', 'glede', 'sistem', 'delovati'], ['covid', 'cepivo', 'vprašanje', 'dobiti', 'smrt', 'minister', 'cepljenje', 'stati', 'najbolj', 'grožnja'], ['človek', 'a', 'drag', 'držati', 'potreben', 'pogovarjati', 'imeti', 'covid', 'par', 'takrat'], ['predsednik', 'zakon', 'meja', 'spraševati', 'predlog', 'vlada', 'črn', 'skupaj', 'treba', 'mesto'], ['razumeti', 'rdeč', 'lev', 'imeti', 'slovenski', 'slišati', 'Slovenija', 'rok', 'misliti', 'politik'], ['delati', 'iti', 'šola', 'oblast', 'protest', 'beseda', 'pogledati', 'državen', 'medijski', 'tvit'], ['svet', 'slika', 'Slovenija', 'slovenski', 'narod', 'varen', 'Evropa', 'protestnik', 'dr.', 'področje'], ['imeti', 'sodnik', 'iti', 'pamet', 'država', 'teden', 'skupaj', 'pozitiven', 'ustaven', 'vrsta'], ['imeti', 'nov', 'človek', 'cepljen', 'živeti', 'prostor', 'večina', 'verjeti', 'medij', 'cesta']]",0.8,-0.2307886871324896,-11.396072410828392,3
BERTopic,15,"[['imeti', 'vedeti', 'iti', 'človek', 'čas', 'nov', 'vlada', 'minister', 'dati', 'priti'], ['denar', 'plača', 'imeti', 'iti', 'zakon', 'plačati', 'evro', 'cena', 'dodatek', 'delo'], ['cepljenje', 'cepivo', 'cepljen', 'virus', 'test', 'covid', 'okužba', 'pcr', 'obvezen', 'pozitiven'], ['sodišče', 'sodnik', 'ustaven', 'sodstvo', 'praven', 'ustava', 'soden', 'zakon', 'pravosodje', 'vrhoven'], ['novinar', 'medij', 'medijski', 'novinarski', 'napad', 'novinarstvo', 'poročati', 'imeti', 'hiša', 'novinarka'], ['zdravnik', 'pacient', 'zdravstvo', 'bolnišnica', 'bolnik', 'obsedenost', 'covid', 'zdravstven', 'stopnja', 'omeniti'], ['komunist', 'komunističen', 'komunizem', 'oblast', 'kuba', 'žrtev', 'kul', 'titoist', 'komunistično', 'stalin'], ['mehurček', 'kostanj', 'črn', 'drevo', 'hemionus', 'okovje', 'pomagati', 'glava', 'pasti', 'rdeč'], ['volitev', 'volilec', 'volilen', 'referendum', 'stranka', 'zmaga', 'zmagati', 'glasovati', 'glasovanje', 'vlada'], ['fašist', 'fašizem', 'nacist', 'hitler', 'neonacist', 'nacizem', 'diktator', 'janšist', 'skrajen', 'fašističen'], ['šola', 'testirati', 'otrok', 'učitelj', 'testiranje', 'učenec', 'test', 'how', 'šolski', 'letnik'], ['twitter', 'tvit', 'profil', 'tw', 'tviter', 'facebook', 'twit', 'težava', 'instagram', 'napisati'], ['policija', 'policist', 'policijski', 'policaj', 'voden', 'človek', 'enota', 'imeti', 'hojs', 'tožilstvo'], ['vlada', 'država', 'delati', 'državen', 'sektor', 'skrajnost', 'oblast', 'začasnost', 'narediti', 'račun'], ['rtv', 'novinar', 'slovenija', 'medij', 'slovenski', 'janša', 'oddaja', 'nadaljevati', 'novinarstvo', 'avtor']]",0.9066666666666666,-0.20367812513587358,-12.854947515050776,3
top2vec,20,"[array(['videti', 'cepljenje', 'iti', 'vlada', 'najbolj', 'covid',
       'poslanec', 'sodisce', 'konec', 'problem'], dtype='<U10'), array(['drzaven', 'ziveti', 'drzava', 'sodisce', 'zivljenje',
       'predsednik', 'narediti', 'slovenski', 'problem', 'dr'],
      dtype='<U10'), array(['treba', 'clovek', 'rtv', 'nov', 'janez', 'vedeti', 'novinar',
       'cepljenje', 'reci', 'ziveti'], dtype='<U10'), array(['politika', 'medij', 'drzava', 'minister', 'reci', 'glede',
       'ziveti', 'sodisce', 'dati', 'svet'], dtype='<U10'), array(['denar', 'novinar', 'praviti', 'slovenija', 'vprasanje', 'ukrep',
       'lev', 'problem', 'treba', 'drzava'], dtype='<U10'), array(['politicen', 'govoriti', 'lev', 'del', 'poslanec', 'misliti',
       'iti', 'volitev', 'praviti', 'drzava'], dtype='<U10'), array(['janez', 'zivljenje', 'novinar', 'denar', 'skupaj', 'vedeti',
       'minister', 'volitev', 'govoriti', 'slovenec'], dtype='<U10'), array(['drzaven', 'delo', 'gledati', 'dati', 'janez', 'drzava', 'nov',
       'cepivo', 'misliti', 'praviti'], dtype='<U10'), array(['praviti', 'volitev', 'dobiti', 'denar', 'cakati', 'misliti',
       'problem', 'stranka', 'janez', 'povedati'], dtype='<U10'), array(['volitev', 'clovek', 'ukrep', 'najbolj', 'iti', 'povedati',
       'delati', 'ziveti', 'politika', 'priti'], dtype='<U10'), array(['vlada', 'drzava', 'stranka', 'glede', 'cas', 'vprasanje',
       'misliti', 'praviti', 'pisati', 'nov'], dtype='<U10'), array(['treba', 'najbolj', 'otrok', 'misliti', 'praviti', 'zivljenje',
       'sola', 'del', 'volitev', 'sodisce'], dtype='<U10'), array(['dati', 'drzava', 'delati', 'zato', 'slovenec', 'novinar',
       'skupaj', 'stranka', 'cakati', 'denar'], dtype='<U10')]",0.45384615384615384,-0.364819984693829,-14.668866034137219,1
NMF,20,"[['Slovenija', 'zakon', 'dati', 'novinar', 'republika', 'evropski', 'Evropa', 'država', 'državljan', 'Rtv'], ['delati', 'Janša', 'Janez', 'živeti', 'znati', 'zato', 'upati', 'pogledati', 'Slovenec', 'program'], ['imeti', 'doza', 'misliti', 'otrok', 'možnost', 'zmaga', 'volilec', 'ime', 'razlog', 'ostal'], ['cepljenje', 'covid', 'cepljen', 'cepivo', 'obvezen', 'test', 'cepiti', 'ukrep', 'bolnik', 'smrt'], ['svet', 'zato', 'SDS', 'pot', 'predsednik', 'ime', 'državen', 'hvala', 'del', 'član'], ['človek', 'doza', 'občutek', 'ostati', 'živeti', 'naprej', 'verjeti', 'priti', 'skupina', 'potrebovati'], ['dobiti', 'delo', 'stranka', 'zakon', 'praviti', 'skupina', 'zato', 'čakati', 'skupaj', 'plača'], ['narediti', 'del', 'problem', 'glede', 'meja', 'plačati', 'denar', 'lev', 'možnost', 'življenje'], ['videti', 'povedati', 'dati', 'treba', 'problem', 'državen', 'gledati', 'Čeferin', 'razumeti', 'mnenje'], ['slovenski', 'otrok', 'narod', 'najbolj', 'dr.', 'meja', 'medij', 'zgodovina', 'slo.', 'kultura'], ['nov', 'oddaja', 'predsednik', 'čas', 'dr.', 'brati', 'direktor', 'test', 'spregovoriti', 'Avstrija'], ['iti', 'denar', 'star', 'zato', 'živec', 'slišati', 'vseeno', 'treba', 'gledati', 'vzeti'], ['imeti', 'čas', 'priti', 'povedati', 'slo.', 'novinar', 'najbolj', 'praviti', 'govoriti', 'politika'], ['čas', 'Janša', 'poslanec', 'stranka', 'Janez', 'volitev', 'lev', 'vlada', 'medij', 'SDS'], ['reči', 'priti', 'konec', 'cepivo', 'treba', 'življenje', 'uspeti', 'cepiti', 'potreben', 'levičar'], ['vlada', 'predsednik', 'ukrep', 'kriv', 'odločitev', 'pasti', 'državen', 'skupina', 'hrvaški', 'zaupati'], ['država', 'otrok', 'praven', 'misliti', 'globok', 'plačevati', 'politika', 'življenje', 'demokracija', 'šola'], ['minister', 'dati', 'misliti', 'zunanji', 'energija', 'interpelacija', 'razumeti', 'pravosodje', 'Hojs', 'notranji'], ['vedeti', 'čas', 'držati', 'Slovenec', 'obstajati', 'bog', 'pokazati', 'tožilstvo', 'misliti', 'poznati'], ['sodišče', 'pisati', 'ustaven', 'političen', 'vrhoven', 'komunističen', 'sodnik', 'tožilka', 'podgana', 'vprašanje']]",0.715,-0.19473454758195413,-11.064730312338376,1
LDA,20,"[['narediti', 'iti', 'meja', 'medij', 'imeti', 'Slovenija', 'cepiti', 'slovenski', 'človek', 'vlada'], ['iti', 'vlada', 'razumeti', 'videti', 'imeti', 'poslanec', 'verjeti', 'lev', 'Slovenija', 'republika'], ['vedeti', 'človek', 'imeti', 'ostati', 'laž', 'oddaja', 'javen', 'čas', 'rdeč', 'nov'], ['protest', 'delo', 'pomoč', 'človek', 'varen', 'informacija', 'vojna', 'imeti', 'dejstvo', 'deloven'], ['dati', 'dobiti', 'cepivo', 'star', 'imeti', 'prositi', 'pot', 'raje', 'pomagati', 'rabiti'], ['cepljenje', 'covid', 'cepljen', 'test', 'življenje', 'sramota', 'obvezen', 'nositi', 'večkrat', 'hiter'], ['Janša', 'Janez', 'imeti', 'volitev', 'SDS', 'vedeti', 'zmaga', 'vlada', 'medijski', 'pismo'], ['delati', 'direktor', 'človek', 'novica', 'mogoče', 'imeti', 'del', 'bravo', 'volja', 'potreba'], ['reči', 'imeti', 'držati', 'doma', 'slika', 'potrebovati', 'šola', 'vojska', 'trgovina', 'vseeno'], ['misliti', 'Ljubljana', 'država', 'pogledati', 'levičar', 'minister', 'nizek', 'najprej', 'praven', 'resnica'], ['državen', 'imeti', 'glede', 'slovenski', 'čas', 'Slovenija', 'ura', 'slediti', 'svet', 'političen'], ['prebrati', 'nov', 'beseda', 'voda', 'zgodovina', 'preveč', 'odstopiti', 'spraševati', 'predstavnik', 'imeti'], ['smrt', 'imeti', 'znati', 'novinar', 'živeti', 'napad', 'povedati', 'cesta', 'način', 'zanimiv'], ['slovenski', 'pogoj', 'Nemčija', 'diploma', 'pct', 'ponosen', 'žrtev', 'uporabljati', 'Slovenec', 'rešitev'], ['predsednik', 'oblast', 'vesel', 'kriv', 'glasovati', 'odličen', 'vlada', 'iti', 'pameten', 'številen'], ['imeti', 'denar', 'očitno', 'jasen', 'naprej', 'ukrep', 'mama', 'sredstvo', 'možnost', 'človek'], ['a', 'priti', 'stroka', 'spremeniti', 'slučajno', 'svet', 'poročilo', 'intervju', 'okužba', 'vrhoven'], ['imeti', 'sodnik', 'ustaven', 'sodišče', 'protestnik', 'vprašati', 'odločitev', 'teden', 'gledati', 'davek'], ['otrok', 'hvala', 'praviti', 'vzeti', 'iti', 'namen', 'odločiti', 'par', 'imeti', 'zaslužiti'], ['zakon', 'mlad', 'zdravnik', 'via', 'imeti', 'uspešen', 'država', 'evro', 'milijon', 'dajati']]",0.835,-0.25910911250380775,-12.246745052198335,1
BERTopic,20,"[['imeti', 'vedeti', 'iti', 'človek', 'čas', 'nov', 'vlada', 'priti', 'dati', 'država'], ['cepljenje', 'cepivo', 'cepljen', 'virus', 'test', 'covid', 'okužba', 'pcr', 'cepiti', 'obvezen'], ['denar', 'plača', 'evro', 'imeti', 'dodatek', 'plačati', 'iti', 'davek', 'plačevati', 'sindikat'], ['otrok', 'šola', 'testirati', 'učitelj', 'starš', 'mlad', 'testiranje', 'lgbt', 'učenec', 'osnoven'], ['sodnik', 'sodišče', 'ustaven', 'sodstvo', 'praven', 'zakon', 'ustava', 'vrhoven', 'soden', 'pravosodje'], ['pravilno', 'žid', 'število', 'imeti', 'vsekakor', 'narediti', 'normalen', 'veljati', 'poslati', 'zgoditi'], ['novinar', 'medij', 'medijski', 'novinarski', 'napad', 'novinarstvo', 'poročati', 'uredništvo', 'imeti', 'novinarka'], ['zdravnik', 'pacient', 'bolnišnica', 'bolnik', 'covid', 'medicinski', 'zdravstven', 'zdravstvo', 'sestra', 'bolnica'], ['komunist', 'komunističen', 'komunizem', 'oblast', 'kuba', 'žrtev', 'kul', 'titoist', 'naslednik', 'uničevati'], ['fašist', 'fašizem', 'nacist', 'hitler', 'neonacist', 'nacizem', 'diktator', 'janšist', 'skrajen', 'fašističen'], ['volitev', 'volilec', 'volilen', 'referendum', 'glasovati', 'stranka', 'glasovanje', 'volivec', 'predčasen', 'meniti'], ['vlada', 'država', 'delati', 'skrajnost', 'sektor', 'oblast', 'državen', 'sestavljati', 'narediti', 'dolgo'], ['rtv', 'novinar', 'slovenija', 'medij', 'slovenski', 'janša', 'novinarstvo', 'nadaljevati', 'avtor', 'stanje'], ['praznik', 'praznovati', 'proslava', 'božič', 'praznovanje', 'tanja', 'fajon', 'zastava', 'državnost', 'ponos'], ['doza', 'panika', 'strah', 'misliti', 'imeti', 'človek', 'misel', 'pozornost', 'nesposobnost', 'odziv'], ['drevo', 'hemionus', 'miška', 'slak', 'poročilo', 'črn', 'video', 'pomagati', 'glava', 'pasti'], ['resnica', 'laž', 'lažnivec', 'lagati', 'dokaz', 'obstajati', 'govoriti', 'iskati', 'imeti', 'trditev'], ['policija', 'policist', 'policijski', 'policaj', 'voden', 'hojs', 'solzivec', 'red', 'protestnik', 'omrezje'], ['twitter', 'tvit', 'tviter', 'twit', 'težava', 'tw', 'profil', 'napisati', 'twitati', 'retwit'], ['minister', 'vlada', 'odstop', 'interpelacija', 'notranji', 'zdravje', 'spoštovan', 'korč', 'danevs', 'formula']]",0.92,-0.21006383378568935,-13.423746150273459,1
top2vec,20,"[array(['svet', 'vedeti', 'politicen', 'cepljenje', 'sola', 'sds',
       'misliti', 'javen', 'najbolj', 'slovenski'], dtype='<U10'), array(['sodisce', 'predsednik', 'imeti', 'minister', 'medij', 'cakati',
       'dr', 'praviti', 'skupaj', 'vedeti'], dtype='<U10'), array(['volitev', 'poslanec', 'zato', 'drzava', 'sodisce', 'zakon', 'cas',
       'problem', 'lev', 'politicen'], dtype='<U10'), array(['novinar', 'slovenec', 'politika', 'dati', 'predsednik', 'najbolj',
       'svet', 'vprasanje', 'cepljenje', 'skupaj'], dtype='<U10'), array(['slovenija', 'delati', 'gledati', 'iti', 'povedati', 'cepljenje',
       'via', 'cepivo', 'konec', 'narediti'], dtype='<U10'), array(['sds', 'imeti', 'jansa', 'drzaven', 'clovek', 'otrok', 'razumeti',
       'slovenski', 'via', 'iti'], dtype='<U10'), array(['praviti', 'ziveti', 'misliti', 'pisati', 'slovenski', 'iti',
       'via', 'imeti', 'glede', 'clovek'], dtype='<U10'), array(['vlada', 'iti', 'jansa', 'dobiti', 'medij', 'dr', 'clovek',
       'slovenija', 'zakon', 'konec'], dtype='<U10'), array(['slovenski', 'narediti', 'medij', 'janez', 'zivljenje', 'razumeti',
       'govoriti', 'minister', 'misliti', 'cepivo'], dtype='<U10'), array(['govoriti', 'minister', 'cakati', 'predsednik', 'janez', 'clovek',
       'misliti', 'vlada', 'dati', 'cepljenje'], dtype='<U10'), array(['sola', 'minister', 'nov', 'slovenec', 'reci', 'misliti', 'ukrep',
       'praviti', 'drzava', 'konec'], dtype='<U10'), array(['priti', 'videti', 'imeti', 'via', 'rtv', 'ziveti', 'poslanec',
       'slovenija', 'cepljenje', 'lev'], dtype='<U10'), array(['poslanec', 'volitev', 'vlada', 'svet', 'nov', 'govoriti',
       'stranka', 'reci', 'razumeti', 'problem'], dtype='<U10'), array(['nov', 'sds', 'sola', 'praviti', 'narediti', 'janez', 'poslanec',
       'politika', 'glede', 'lev'], dtype='<U10'), array(['cepljenje', 'najbolj', 'konec', 'stranka', 'otrok', 'sola',
       'covid', 'politika', 'iti', 'via'], dtype='<U10'), array(['vedeti', 'sds', 'stranka', 'denar', 'razumeti', 'pisati', 'cas',
       'praviti', 'minister', 'javen'], dtype='<U10'), array(['cepivo', 'drzava', 'rtv', 'janez', 'nov', 'zato', 'priti',
       'clovek', 'novinar', 'drzaven'], dtype='<U10'), array(['cakati', 'misliti', 'videti', 'volitev', 'cepivo', 'politicen',
       'jansa', 'stranka', 'janez', 'slovenski'], dtype='<U10')]",0.35,-0.33348806513878115,-13.797797494191212,2
NMF,20,"[['nov', 'dr.', 'oddaja', 'brati', 'direktor', 'spregovoriti', 'Avstrija', 'sev', 'del', 'okužba'], ['stranka', 'SDS', 'političen', 'lev', 'narediti', 'povedati', 'cepivo', 'član', 'volitev', 'ženska'], ['Slovenija', 'država', 'republika', 'demokracija', 'državljan', 'evropski', 'medij', 'slovenski', 'Evropa', 'praven'], ['vedeti', 'povedati', 'obstajati', 'misliti', 'držati', 'treba', 'pokazati', 'bog', 'poznati', 'volitev'], ['iti', 'denar', 'povedati', 'treba', 'star', 'otrok', 'zato', 'misliti', 'slišati', 'vseeno'], ['priti', 'otrok', 'videti', 'del', 'test', 'cepivo', 'potreben', 'konec', 'Slovenec', 'vrsta'], ['vlada', 'ukrep', 'odločitev', 'kriv', 'lev', 'pasti', 'država', 'volitev', 'zaupati', 'skupina'], ['človek', 'doza', 'občutek', 'živeti', 'skupina', 'pisati', 'ostati', 'videti', 'plača', 'pomemben'], ['slovenski', 'minister', 'dr.', 'kultura', 'meja', 'policija', 'zunanji', 'interpelacija', 'narod', 'politika'], ['cepljenje', 'covid', 'cepivo', 'cepljen', 'obvezen', 'ukrep', 'cepiti', 'življenje', 'smrt', 'reči'], ['delati', 'reči', 'videti', 'delo', 'praviti', 'cepljen', 'misliti', 'podpirati', 'znati', 'narediti'], ['sodišče', 'ustaven', 'sodnik', 'vrhoven', 'verjeti', 'predsednik', 'pisati', 'država', 'Čeferin', 'rok'], ['imeti', 'doza', 'povedati', 'slo.', 'doma', 'misliti', 'težava', 'možnost', 'zmaga', 'praviti'], ['dati', 'denar', 'glede', 'lev', 'otrok', 'treba', 'narediti', 'mir', 'potreben', 'desen'], ['predsednik', 'poslanec', 'vprašanje', 'državen', 'levica', 'Pahor', 'volitev', 'nezaupnica', 'predlog', 'spoštovan'], ['Janša', 'Janez', 'zato', 'videti', 'SDS', 'stopnja', 'pacient', 'omeniti', 'obsedenost', 'govoriti'], ['dobiti', 'zato', 'čakati', 'očitno', 'videti', 'praviti', 'služba', 'plača', 'zanimati', 'odgovor'], ['čas', 'volitev', 'videti', 'ukvarjati', 'nehati', 'ostati', 'narediti', 'najbolj', 'praviti', 'ura'], ['svet', 'treba', 'covid', 'komunističen', 'tožilka', 'podgana', 'narediti', 'reči', 'mlad', 'Berk'], ['zakon', 'novinar', 'delo', 'voda', 'država', 'javen', 'medij', 'predlog', 'reči', 'dolgotrajen']]",0.715,-0.14928102440660185,-10.438510974413111,2
LDA,20,"[['vedeti', 'volitev', 'nov', 'imeti', 'minister', 'oddaja', 'čas', 'vlada', 'znati', 'tvit'], ['teden', 'pozabiti', 'zanimati', 'napad', 'nov', 'informacija', 'poznati', 'govor', 'preveč', 'gledati'], ['čakati', 'dobiti', 'drag', 'kmalu', 'par', 'vedeti', 'plačati', 'področje', 'vprašanje', 'sodišče'], ['rdeč', 'najbolj', 'film', 'medij', 'članek', 'levičarski', 'imeti', 'idiot', 'aktivist', 'javno'], ['denar', 'delati', 'Slovenec', 'podpirati', 'iti', 'takrat', 'predlagati', 'davek', 'umreti', 'odločitev'], ['cepljenje', 'meja', 'potrebovati', 'a', 'pot', 'politika', 'obvezen', 'pravica', 'minister', 'zmagati'], ['imeti', 'javen', 'prositi', 'pogledati', 'pisati', 'pokazati', 'slo.', 'objaviti', 'odgovornost', 'laž'], ['demokracija', 'sramota', 'zgodovina', 'zdravnik', 'milijon', 'zdravstvo', 'rok', 'beseda', 'izjava', 'pozitiven'], ['narediti', 'poslanec', 'vlada', 'iti', 'misliti', 'dolgo', 'edin', 'pomemben', 'opozicija', 'oblast'], ['jasen', 'obstajati', 'deliti', 'bravo', 'glas', 'center', 'lev', 'prostor', 'delavec', 'poročilo'], ['plača', 'odločiti', 'imeti', 'delo', 'pravilno', 'cesta', 'Nemčija', 'predsednik', 'reči', 'dvigniti'], ['imeti', 'cepiti', 'ura', 'iti', 'slišati', 'via', 'vedeti', 'oseben', 'mogoč', 'motiti'], ['covid', 'test', 'človek', 'cepljen', 'glede', 'imeti', 'voda', 'razumeti', 'cepivo', 'ostati'], ['očitno', 'imeti', 'resnica', 'dr.', 'komunističen', 'pct', 'poslati', 'haha', 'nizek', 'Slovenija'], ['Janša', 'stranka', 'Janez', 'vlada', 'Slovenija', 'imeti', 'skupaj', 'predsednik', 'človek', 'dati'], ['sodnik', 'ustaven', 'sodišče', 'praven', 'zakon', 'država', 'sodstvo', 'predlog', 'prejeti', 'graditi'], ['imeti', 'iti', 'slovenski', 'šola', 'hvala', 'svet', 'novinar', 'otrok', 'politika', 'praviti'], ['praviti', 'smrt', 'grožnja', 'imeti', 'težava', 'trenutno', 'zanimiv', 'varen', 'prijatelj', 'dobiti'], ['imeti', 'država', 'mesto', 'protestnik', 'glava', 'tip', 'maska', 'republika', 'zaposlen', 'normalen'], ['zato', 'poslušati', 'končno', 'spraševati', 'življenje', 'iti', 'strokovnjak', 'mnenje', 'stroka', 'postelja']]",0.86,-0.2952289230520308,-13.208005303260572,2
