model_name,num_topics,topic_representations,topic_diversity,topic_coherence_npmi,topic_coherence_umass,seed
BERTopic,15,"[['imeti', 'nov', 'slovenija', 'čas', 'država', 'človek', 'slovenski', 'vlada', 'delo', 'ukrep'], ['policist', 'vozilo', 'nesreča', 'voznik', 'policijski', 'požar', 'območje', 'gasilec', 'prometen', 'ura'], ['film', 'filmski', 'festival', 'imeti', 'meghan', 'kraljev', 'režiser', 'življenje', 'princ', 'harry'], ['okužba', 'bolnik', 'bolnišnica', 'nov', 'covid', 'okužen', 'dom', 'zdravstven', 'število', 'koronavirus'], ['okužba', 'nov', 'koronavirus', 'država', 'človek', 'kitajski', 'število', 'virus', 'potrditi', 'ukrep'], ['tekma', 'liga', 'klub', 'nogometen', 'sezona', 'prvak', 'prvenstvo', 'nogometaš', 'tekmovanje', 'igralec'], ['dirka', 'etapa', 'kolesar', 'roglič', 'pogačar', 'tour', 'zmaga', 'kolesarski', 'sezona', 'majica'], ['piškotek', 'uporabnik', 'spleten', 'aplikacija', 'telefon', 'pameten', 'omogočati', 'naprava', 'huawei', 'mobilen'], ['evropski', 'dogovor', 'komisija', 'članica', 'bruselj', 'država', 'turčija', 'unija', 'turški', 'migrant'], ['plača', 'delavec', 'delo', 'delodajalec', 'deloven', 'zakon', 'evro', 'odstotek', 'zaposlen', 'pokojnina'], ['avtomobil', 'vozilo', 'električen', 'motor', 'model', 'cena', 'nov', 'liter', 'evro', 'gorivo'], ['tekma', 'svetoven', 'pokal', 'smučarski', 'mesto', 'sezona', 'prevc', 'skok', 'proga', 'slovenski'], ['šola', 'otrok', 'učenec', 'šolski', 'izobraževanje', 'dijak', 'pouk', 'učitelj', 'daljava', 'vrtec'], ['trump', 'zda', 'biden', 'ameriški', 'volitev', 'predsednik', 'trumpov', 'država', 'glas', 'donald'], ['stranka', 'desus', 'vlada', 'koalicija', 'poslanec', 'predsednik', 'volitev', 'smc', 'odstotek', 'erjavec']]",0.8466666666666667,0.16310239027682147,-2.220300645668411,1
top2vec,15,"[array(['sds', 'smc', 'nsi', 'koalicijski', 'lms', 'koalicija', 'sab',
       'jansev', 'jansa', 'desus'], dtype='<U15'), array(['opus', 'umetniski', 'literaren', 'poezija', 'umetnost', 'likoven',
       'ustvarjalec', 'glasbeno', 'umetnik', 'glasben'], dtype='<U15'), array(['prijateljica', 'ljubezen', 'obozevalec', 'ljubezenski',
       'zvezdnica', 'zaljubiti', 'seksi', 'ljubimec', 'romanticen',
       'zaljubljen'], dtype='<U15'), array(['trump', 'donald', 'zda', 'zvezen', 'trumpov', 'johns', 'smrten',
       'washington', 'republikanski', 'provinca'], dtype='<U15'), array(['bolnik', 'bolnisnicen', 'obolel', 'pacient', 'zdraviti',
       'zdravljenje', 'klinicen', 'infekcijski', 'hospitaliziran', 'bris'],
      dtype='<U15'), array(['dirka', 'karavana', 'start', 'stopnicka', 'zaostati', 'dirkati',
       'privoziti', 'sestevek', 'preizkusnja', 'mostven'], dtype='<U15'), array(['nogometas', 'vezist', 'enajsterica', 'remizirati', 'zadetek',
       'prvoligas', 'enajstmetrovka', 'nogometen', 'branilec', 'atletic'],
      dtype='<U15'), array(['osumljenec', 'policist', 'osumljen', 'prostost', 'pripor',
       'dejanje', 'kazniv', 'prijetje', 'storilec', 'pridrzati'],
      dtype='<U15'), array(['vozisce', 'padavina', 'cestisce', 'vremenski', 'pobocje',
       'prevrniti', 'vremenoslovec', 'voznica', 'kraj', 'resevalec'],
      dtype='<U15'), array(['cetrtletje', 'rast', 'analitik', 'borzen', 'dobicek', 'donosnost',
       'delniski', 'upasti', 'borza', 'trgovalen'], dtype='<U15'), array(['vmesnik', 'windows', 'microsoft', 'android', 'strojen', 'google',
       'hpe', 'pameten', 'podatkoven', 'funkcionalnost'], dtype='<U15'), array(['epidemioloski', 'kacin', 'odlok', 'omejitev', 'jelko', 'nijz',
       'prehajanje', 'ukrep', 'kacinov', 'nimz'], dtype='<U15'), array(['gradnja', 'izgradnja', 'direkcija', 'kanalizacija', 'vodovoden',
       'novogradnja', 'gradben', 'vodovod', 'infrastruktura', 'komunalen'],
      dtype='<U15'), array(['unija', 'bruselj', 'vladavina', 'clanica', 'parlament',
       'zasedanje', 'bruseljski', 'spoprij', 'brexit', 'pogojevanje'],
      dtype='<U15'), array(['koncnica', 'dallas', 'kosarkar', 'clippers', 'podaja',
       'soigralec', 'nba', 'trojka', 'doncic', 'mavericks'], dtype='<U15')]",1.0,0.11586381664214512,-4.072164580735253,2
NMF,15,"[['Slovenija', 'slovenski', 'država', 'republika', 'hrvaški', 'Ljubljana', 'zveza', 'meja', 'evropski', 'mednaroden'], ['občina', 'ura', 'javen', 'zaprt', 'mesten', 'številka', 'nadaljnji', 'občinski', 'center', 'pošta'], ['maska', 'oprema', 'podjetje', 'zaščiten', 'zavod', 'vlada', 'ukrep', 'pogodba', 'cena', 'posel'], ['okužba', 'nov', 'koronavirus', 'covid', 'število', 'človek', 'potrditi', 'okužen', 'bolnik', 'ukrep'], ['imeti', 'iti', 'vedeti', 'priti', 'reči', 'povedati', 'delati', 'težava', 'dobiti', 'videti'], ['vlada', 'stranka', 'predsednik', 'Janša', 'poslanec', 'političen', 'volitev', 'medij', 'minister', 'koalicija'], ['nov', 'podjetje', 'mesto', 'projekt', 'vozilo', 'spleten', 'sistem', 'avtomobil', 'tehnologija', 'področje'], ['odstotek', 'evro', 'milijon', 'podjetje', 'milijarda', 'lani', 'cena', 'odstoten', 'vrednost', 'prihodek'], ['človek', 'čas', 'življenje', 'zato', 'svet', 'iti', 'ljubezen', 'delo', 'vedeti', 'knjiga'], ['otrok', 'šola', 'starš', 'vrtec', 'družina', 'učenec', 'šolski', 'učitelj', 'izobraževanje', 'osnoven'], ['Nbsp', 'Ljubljana', 'slovenski', 'Slovenija', 'svetoven', 'evropski', 'predsednik', 'postati', 'minister', 'svet'], ['delo', 'dohodnina', 'delavec', 'deloven', 'delodajalec', 'zakon', 'plača', 'ukrep', 'nadomestilo', 'čas'], ['sodišče', 'policija', 'ministrstvo', 'policist', 'postopek', 'zakon', 'javen', 'zdravstven', 'zavod', 'dejanje'], ['tekma', 'sezona', 'liga', 'točka', 'mesto', 'ekipa', 'zmaga', 'klub', 'minuta', 'prvenstvo'], ['država', 'evropski', 'ZDA', 'ukrep', 'predsednik', 'ameriški', 'koronavirus', 'kitajski', 'človek', 'meja']]",0.8,0.11326141898251607,-1.6591506634892554,2
LDA,15,"[['dirka', 'kolesar', 'etapa', 'kilometer', 'sekunda', 'kolesarski', 'vožnja', 'kolo', 'cilj', 'meter'], ['nov', 'podjetje', 'sistem', 'razvoj', 'področje', 'imeti', 'uporaba', 'izdelek', 'pomemben', 'tehnologija'], ['okužba', 'nov', 'koronavirus', 'ukrep', 'covid', 'zdravstven', 'človek', 'število', 'okužen', 'bolnik'], ['odstotek', 'evro', 'milijon', 'milijarda', 'podjetje', 'banka', 'cena', 'dolar', 'odstoten', 'lani'], ['imeti', 'čas', 'človek', 'življenje', 'zato', 'iti', 'otrok', 'vedeti', 'videti', 'povedati'], ['država', 'ameriški', 'ZDA', 'nov', 'poročati', 'hrvaški', 'človek', 'agencija', 'kitajski', 'tiskoven'], ['sezona', 'tekma', 'slovenski', 'mesto', 'klub', 'liga', 'ekipa', 'igralec', 'prvenstvo', 'svetoven'], ['občina', 'Ljubljana', 'nov', 'družba', 'projekt', 'evro', 'turističen', 'župan', 'gradnja', 'mesten'], ['vozilo', 'ura', 'cesta', 'policist', 'voznik', 'nesreča', 'območje', 'občina', 'promet', 'prometen'], ['slovenski', 'film', 'delo', 'Slovenija', 'knjiga', 'nagrada', 'Ljubljana', 'kulturen', 'prostor', 'nov'], ['delo', 'ukrep', 'zakon', 'javen', 'ministrstvo', 'čas', 'deloven', 'Slovenija', 'zaposlen', 'sredstvo'], ['vlada', 'Slovenija', 'predsednik', 'slovenski', 'stranka', 'minister', 'evropski', 'država', 'svet', 'državen'], ['minuta', 'točka', 'tekma', 'zmaga', 'gol', 'ekipa', 'domač', 'liga', 'doseči', 'Olimpija'], ['sodišče', 'policija', 'dejanje', 'policist', 'moški', 'leten', 'preiskava', 'kazen', 'kazniv', 'cerkev'], ['spleten', 'omrežje', 'družben', 'fotografija', 'uporabnik', 'piškotek', 'uporabljati', 'posnetek', 'informacija', 'tovrsten']]",0.8466666666666667,0.11981072702577572,-1.670606924238406,2
BERTopic,15,"[['imeti', 'nov', 'slovenija', 'čas', 'človek', 'država', 'slovenski', 'vlada', 'delo', 'ukrep'], ['tekma', 'liga', 'minuta', 'točka', 'sezona', 'ekipa', 'zmaga', 'nba', 'igralec', 'igrati'], ['tekma', 'turnir', 'liga', 'igralec', 'prvenstvo', 'klub', 'nogometen', 'sezona', 'igrati', 'teniški'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'covid', 'dom', 'okužen', 'zdravstven', 'potrditi', 'število'], ['film', 'filmski', 'festival', 'kraljev', 'meghan', 'imeti', 'princ', 'harry', 'britanski', 'družina'], ['evropski', 'država', 'komisija', 'članica', 'unija', 'dogovor', 'bruselj', 'minister', 'slovenija', 'nov'], ['cesta', 'vozilo', 'voznik', 'nesreča', 'prometen', 'promet', 'avtocesta', 'policist', 'ura', 'vožnja'], ['šola', 'otrok', 'učenec', 'šolski', 'izobraževanje', 'vrtec', 'starš', 'dijak', 'pouk', 'daljava'], ['piškotek', 'uporabnik', 'spleten', 'aplikacija', 'pameten', 'podjetje', 'telefon', 'omogočati', 'naprava', 'huawei'], ['dirka', 'etapa', 'kolesar', 'roglič', 'tour', 'pogačar', 'zmaga', 'sezona', 'majica', 'sekunda'], ['policist', 'policija', 'policijski', 'dejanje', 'kazniv', 'leten', 'droga', 'osumljenec', 'območje', 'uprava'], ['plača', 'zakon', 'delavec', 'delodajalec', 'delo', 'deloven', 'evro', 'odstotek', 'sindikat', 'ukrep'], ['trump', 'biden', 'zda', 'ameriški', 'volitev', 'predsednik', 'trumpov', 'glas', 'demokrat', 'donald'], ['glasba', 'glasben', 'pesem', 'koncert', 'skladba', 'album', 'glasbenik', 'festival', 'orkester', 'imeti'], ['tekma', 'pokal', 'svetoven', 'smučarski', 'mesto', 'sezona', 'točka', 'prevc', 'proga', 'veleslalom']]",0.8666666666666667,0.16235756529856393,-2.2759508278198424,2
top2vec,15,"[array(['lms', 'smc', 'sds', 'sab', 'koalicijski', 'jansev', 'nsi',
       'levica', 'poslanec', 'jansa'], dtype='<U14'), array(['bolnik', 'bolnisnicen', 'nijz', 'nimz', 'hospitaliziran', 'bris',
       'obolel', 'infekcijski', 'infektologinja', 'beovic'], dtype='<U14'), array(['donald', 'trump', 'trumpov', 'biden', 'republikanski', 'demokrat',
       'voditelj', 'republikanec', 'demokratski', 'bidnov'], dtype='<U14'), array(['ljubezen', 'hrepeneti', 'okusen', 'prebava', 'nezno', 'zacimba',
       'pogreti', 'pecen', 'ljubec', 'devica'], dtype='<U14'), array(['direkcija', 'gradnja', 'obvoznica', 'kanalizacija', 'izgradnja',
       'vodovoden', 'odsek', 'odcep', 'obcina', 'zemljisce'], dtype='<U14'), array(['obozevalec', 'pevka', 'zvezdnica', 'instagram', 'hollywoodski',
       'glasbenica', 'manekenka', 'videospot', 'prijateljica',
       'uspesnica'], dtype='<U14'), array(['dirka', 'karavana', 'start', 'zaostati', 'dirkati', 'stopnicka',
       'privoziti', 'sestevek', 'etapen', 'mostven'], dtype='<U14'), array(['policist', 'kazniv', 'osumljenec', 'policijski', 'pridrzati',
       'osumljen', 'pripor', 'prostost', 'pridrzanje', 'povzrocitev'],
      dtype='<U14'), array(['nogometas', 'vezist', 'remizirati', 'enajsterica', 'zadetek',
       'prvoligas', 'enajstmetrovka', 'nogometen', 'branilec', 'remi'],
      dtype='<U14'), array(['umetniski', 'literaren', 'opus', 'umetnost', 'ustvarjalec',
       'gledaliski', 'likoven', 'poezija', 'cankarjev', 'umetnik'],
      dtype='<U14'), array(['okuzba', 'okuziti', 'smrten', 'koronavirus', 'johns', 'okuzen',
       'ozdraveti', 'covid', 'koronavirusen', 'narascanje'], dtype='<U14'), array(['cetrtletje', 'rast', 'donosnost', 'borzen', 'borza', 'analitik',
       'trgovalen', 'vlagatelj', 'cetrtleten', 'dobicek'], dtype='<U14'), array(['vmesnik', 'microsoft', 'google', 'android', 'windows', 'pameten',
       'podatkoven', 'funkcionalnost', 'digitalen', 'uporabnik'],
      dtype='<U14'), array(['padavina', 'vremenski', 'vremenoslovec', 'nevihta', 'zapihati',
       'veter', 'jugozahoden', 'jugozahodnik', 'ploha', 'nizina'],
      dtype='<U14'), array(['koncnica', 'soigralec', 'kosarkar', 'dallas', 'clippers',
       'doncic', 'trojka', 'podaja', 'nba', 'mavericks'], dtype='<U14')]",1.0,0.1375637876168719,-3.9443393352465437,3
NMF,15,"[['Slovenija', 'država', 'evropski', 'slovenski', 'meja', 'hrvaški', 'članica', 'imeti', 'človek', 'Evropa'], ['imeti', 'evro', 'milijon', 'iti', 'dobiti', 'denar', 'Trump', 'cena', 'ZDA', 'priti'], ['vlada', 'stranka', 'predsednik', 'Janša', 'minister', 'političen', 'volitev', 'poslanec', 'medij', 'državen'], ['čas', 'imeti', 'življenje', 'zato', 'ljubezen', 'nov', 'človek', 'iti', 'svet', 'vedeti'], ['nov', 'okužba', 'koronavirus', 'človek', 'potrditi', 'število', 'covid', 'država', 'umreti', 'okužen'], ['otrok', 'človek', 'imeti', 'šola', 'starš', 'družina', 'iti', 'življenje', 'delo', 'vedeti'], ['dom', 'zdravstven', 'bolnik', 'star', 'zaposlen', 'okužba', 'imeti', 'delo', 'bolnišnica', 'covid'], ['podjetje', 'nov', 'projekt', 'delo', 'slovenski', 'mesto', 'področje', 'razvoj', 'spleten', 'družba'], ['ukrep', 'vlada', 'epidemija', 'javen', 'koronavirus', 'maska', 'čas', 'šola', 'ministrstvo', 'veljati'], ['odstotek', 'evro', 'odstoten', 'milijon', 'lani', 'rast', 'indeks', 'milijarda', 'točka', 'vrednost'], ['občina', 'ura', 'zaprt', 'mesten', 'javen', 'številka', 'nadaljnji', 'občinski', 'pošta', 'center'], ['policist', 'vozilo', 'policija', 'podatek', 'voznik', 'oseba', 'policijski', 'avtomobil', 'nesreča', 'prometen'], ['dohodnina', 'delo', 'odmera', 'dohodek', 'zakon', 'napoved', 'delavec', 'delodajalec', 'plača', 'deloven'], ['tekma', 'sezona', 'liga', 'točka', 'mesto', 'ekipa', 'zmaga', 'klub', 'minuta', 'slovenski'], ['Nbsp', 'Ljubljana', 'Slovenija', 'slovenski', 'svetoven', 'zveza', 'postati', 'minister', 'mednaroden', 'evropski']]",0.7733333333333333,0.10636153519695858,-1.5516697308546414,3
LDA,15,"[['občina', 'center', 'mesten', 'župan', 'objekt', 'nov', 'Maribor', 'mesto', 'prostor', 'dom'], ['tekma', 'sezona', 'liga', 'klub', 'prvenstvo', 'igralec', 'igra', 'ekipa', 'igrati', 'tekmovanje'], ['voda', 'hrana', 'pot', 'imeti', 'hiša', 'del', 'žival', 'piškotek', 'prostor', 'narava'], ['okužba', 'nov', 'koronavirus', 'ukrep', 'covid', 'zdravstven', 'število', 'človek', 'okužen', 'bolnik'], ['policist', 'vozilo', 'policija', 'cesta', 'ura', 'nesreča', 'voznik', 'policijski', 'območje', 'promet'], ['slovenski', 'Slovenija', 'Ljubljana', 'svet', 'delo', 'dogodek', 'knjiga', 'kulturen', 'nagrada', 'nov'], ['evro', 'odstotek', 'podjetje', 'milijon', 'delo', 'družba', 'cena', 'Slovenija', 'banka', 'čas'], ['imeti', 'čas', 'človek', 'iti', 'zato', 'življenje', 'otrok', 'vedeti', 'povedati', 'videti'], ['država', 'ameriški', 'ZDA', 'nov', 'poročati', 'kitajski', 'pandemija', 'agencija', 'človek', 'koronavirus'], ['stranka', 'vlada', 'predsednik', 'sodišče', 'volitev', 'medij', 'političen', 'poslanec', 'Janša', 'nekdanji'], ['film', 'fotografija', 'glasba', 'oddaja', 'pesem', 'filmski', 'glasben', 'posnetek', 'omrežje', 'vloga'], ['točka', 'zmaga', 'mesto', 'minuta', 'dirka', 'tekma', 'konec', 'imeti', 'ekipa', 'svetoven'], ['nov', 'spleten', 'sistem', 'uporaba', 'uporabnik', 'podjetje', 'uporabljati', 'omogočati', 'podatek', 'različen'], ['turški', 'Turčija', 'grški', 'vprašan', 'Grčija', 'rak', 'avstralski', 'Harry', 'plin', 'Meghan'], ['Slovenija', 'vlada', 'država', 'evropski', 'zakon', 'predlog', 'ministrstvo', 'minister', 'slovenski', 'javen']]",0.86,0.07748438435340003,-1.8220899388559386,3
BERTopic,15,"[['imeti', 'nov', 'slovenija', 'čas', 'človek', 'država', 'slovenski', 'vlada', 'delo', 'ukrep'], ['okužba', 'bolnik', 'nov', 'bolnišnica', 'covid', 'okužen', 'potrditi', 'koronavirus', 'dom', 'število'], ['okužba', 'nov', 'koronavirus', 'kitajski', 'država', 'človek', 'virus', 'število', 'ukrep', 'italija'], ['film', 'filmski', 'imeti', 'festival', 'kraljev', 'meghan', 'fotografija', 'harry', 'instagram', 'serija'], ['policist', 'požar', 'gasilec', 'policija', 'območje', 'policijski', 'ura', 'dejanje', 'leten', 'uprava'], ['evropski', 'komisija', 'članica', 'država', 'unija', 'bruselj', 'dogovor', 'minister', 'slovenija', 'nov'], ['tekma', 'točka', 'liga', 'minuta', 'zmaga', 'ekipa', 'nba', 'sezona', 'dončić', 'dallas'], ['trump', 'zda', 'odstotek', 'biden', 'indeks', 'dolar', 'ameriški', 'država', 'volitev', 'predsednik'], ['piškotek', 'uporabnik', 'spleten', 'aplikacija', 'telefon', 'pameten', 'podjetje', 'omogočati', 'mobilen', 'naprava'], ['šola', 'otrok', 'učenec', 'šolski', 'izobraževanje', 'starš', 'vrtec', 'dijak', 'daljava', 'pouk'], ['dirka', 'etapa', 'kolesar', 'roglič', 'tour', 'pogačar', 'zmaga', 'sezona', 'majica', 'kolesarski'], ['liga', 'tekma', 'nogometen', 'klub', 'sezona', 'prvenstvo', 'tekmovanje', 'prvak', 'nogometaš', 'koronavirus'], ['evro', 'plača', 'delavec', 'delo', 'deloven', 'delodajalec', 'odstotek', 'zakon', 'pokojnina', 'zaposlen'], ['tekma', 'svetoven', 'pokal', 'mesto', 'smučarski', 'sezona', 'slovenski', 'proga', 'prevc', 'točka'], ['nesreča', 'voznik', 'prometen', 'vozilo', 'policist', 'vožnja', 'alkohol', 'cesta', 'policijski', 'oseben']]",0.82,0.14611819277241986,-2.448133522206551,3
top2vec,20,"[array(['opus', 'literaren', 'umetniski', 'ustvarjalec', 'zanr', 'glasben',
       'gledaliski', 'priredba', 'glasbeno', 'glasba'], dtype='<U15'), array(['bolnik', 'bolnisnicen', 'hospitaliziran', 'infekcijski', 'obolel',
       'bris', 'klinicen', 'oskrbovanec', 'ukc', 'klinika'], dtype='<U15'), array(['patria', 'sds', 'pravnomocno', 'totalitaren', 'diskreditacija',
       'jans', 'demokracija', 'jansev', 'nepristranskost', 'jansa'],
      dtype='<U15'), array(['nogometas', 'vezist', 'prvoligas', 'nogometen', 'enajsterica',
       'enajstmetrovka', 'zadetek', 'remizirati', 'branilec', 'derbi'],
      dtype='<U15'), array(['likvidnost', 'javnofinancen', 'makroekonomski', 'brezposelnost',
       'dohodek', 'bdp', 'gospodarstvo', 'cetrtletje', 'likvidnosten',
       'rast'], dtype='<U15'), array(['johns', 'smrten', 'okuziti', 'trump', 'donald', 'zvezen',
       'okuzba', 'trumpov', 'koronavirus', 'wuhan'], dtype='<U15'), array(['gradnja', 'obvoznica', 'direkcija', 'odsek', 'infrastruktura',
       'odcep', 'vodovoden', 'avtocesten', 'vozen', 'karavanski'],
      dtype='<U15'), array(['obozevalec', 'zvezdnica', 'manekenka', 'pevka', 'instagram',
       'postaven', 'prijateljica', 'seksi', 'sledilec', 'porociti'],
      dtype='<U15'), array(['koncnica', 'dvoboj', 'dallas', 'soigralec', 'kosarkar', 'doncic',
       'nba', 'clippers', 'priigrati', 'podaja'], dtype='<U15'), array(['policist', 'pridrzati', 'osumljenec', 'policijski', 'pridrzanje',
       'prostost', 'osumljen', 'zaseci', 'izslediti', 'kazniv'],
      dtype='<U15'), array(['start', 'dirka', 'karavana', 'zaostati', 'dirkati', 'stopnicka',
       'sestevek', 'privoziti', 'etapen', 'sprint'], dtype='<U15'), array(['padavina', 'vremenski', 'vremenoslovec', 'nevihta', 'jugozahoden',
       'veter', 'zapihati', 'jugozahodnik', 'nizina', 'pooblaciti'],
      dtype='<U15'), array(['odlok', 'izjema', 'omejitev', 'prehajanje', 'utemeljenost',
       'odrejanje', 'prepoved', 'ponujanje', 'razkuzevanje', 'veljava'],
      dtype='<U15'), array(['custvo', 'ljubezen', 'custven', 'hrepeneti', 'vodnar',
       'skorpijon', 'partnerjev', 'ljubec', 'ljubljen', 'samski'],
      dtype='<U15'), array(['sirija', 'ubit', 'oporisce', 'asad', 'iran', 'sestreliti',
       'iranski', 'teheran', 'siitski', 'irak'], dtype='<U15'), array(['unija', 'bruselj', 'clanica', 'vladavina', 'bruseljski',
       'pogojevanje', 'spoprij', 'zasedanje', 'leyen', 'predsedovanje'],
      dtype='<U15'), array(['raziskovalen', 'inovativnost', 'informatika', 'znanje',
       'inovacija', 'kompetenca', 'inovacijski', 'racunalnistvo',
       'podjetnistvo', 'tehniski'], dtype='<U15'), array(['smc', 'koalicija', 'desus', 'koalicijski', 'nsi', 'sab',
       'mandatar', 'lms', 'poslanski', 'poslanec'], dtype='<U15'), array(['okusen', 'sestavina', 'jogurt', 'zacimba', 'pecen', 'marmelada',
       'zelenjava', 'orescek', 'okus', 'ajdov'], dtype='<U15'), array(['android', 'google', 'vmesnik', 'bluetooth', 'windows', 'ios',
       'googlov', 'operacijski', 'brezzicen', 'mobilen'], dtype='<U15')]",1.0,0.12644507428120771,-4.115999216815677,1
NMF,20,"[['Nbsp', 'Ljubljana', 'svetoven', 'postati', 'slovenski', 'nov', 'zveza', 'osvojiti', 'minister', 'pokal'], ['evropski', 'predlog', 'komisija', 'predsednik', 'svet', 'vlada', 'minister', 'zakon', 'članica', 'stranka'], ['delo', 'odstotek', 'delavec', 'deloven', 'delodajalec', 'plača', 'podjetje', 'zaposlen', 'nadomestilo', 'zakon'], ['slovenski', 'film', 'svet', 'knjiga', 'delo', 'čas', 'vojska', 'nagrada', 'Slovenec', 'nov'], ['Slovenija', 'Ljubljana', 'država', 'slovenski', 'republika', 'hrvaški', 'meja', 'zveza', 'oseba', 'ministrstvo'], ['dohodnina', 'odmera', 'dohodek', 'napoved', 'izračun', 'davčen', 'informativen', 'obrazec', 'pravilnik', 'uveljavljanje'], ['mesto', 'podjetje', 'vozilo', 'nov', 'projekt', 'avtomobil', 'električen', 'voznik', 'cesta', 'sistem'], ['otrok', 'šola', 'starš', 'vrtec', 'družina', 'učenec', 'imeti', 'šolski', 'učitelj', 'mlad'], ['vlada', 'ukrep', 'maska', 'zaščiten', 'javen', 'minister', 'oprema', 'država', 'epidemija', 'ministrstvo'], ['nov', 'okužba', 'koronavirus', 'potrditi', 'človek', 'število', 'umreti', 'covid', 'okužen', 'doslej'], ['država', 'ZDA', 'ameriški', 'Trump', 'predsednik', 'kitajski', 'volitev', 'dejati', 'odstotek', 'človek'], ['občina', 'ura', 'zaprt', 'javen', 'mesten', 'številka', 'nadaljnji', 'občinski', 'center', 'pošta'], ['imeti', 'človek', 'iti', 'vedeti', 'čas', 'reči', 'priti', 'videti', 'življenje', 'zato'], ['ukrep', 'epidemija', 'čas', 'pomoč', 'evro', 'koronavirus', 'zdravstven', 'posledica', 'sredstvo', 'gospodarstvo'], ['spleten', 'piškotek', 'uporabnik', 'podatek', 'uporabljati', 'tovrsten', 'omogočati', 'uporaba', 'informacija', 'stranka'], ['dirka', 'imeti', 'sezona', 'konec', 'ekipa', 'etapa', 'svetoven', 'kolesar', 'začeti', 'ura'], ['evro', 'milijon', 'imeti', 'stranka', 'odstotek', 'nov', 'iti', 'vlada', 'cena', 'volitev'], ['čas', 'ljubezen', 'življenje', 'zato', 'nov', 'služba', 'odnos', 'partner', 'zdravje', 'oseba'], ['tekma', 'liga', 'sezona', 'točka', 'klub', 'minuta', 'ekipa', 'igrati', 'zmaga', 'igralec'], ['bolnik', 'dom', 'zdravstven', 'okužba', 'covid', 'bolnišnica', 'star', 'bolezen', 'zaposlen', 'okužen']]",0.74,0.11792446152897602,-1.6923679570934027,1
LDA,20,"[['nov', 'telefon', 'avtomobil', 'model', 'znamka', 'pameten', 'naprava', 'električen', 'imeti', 'volja'], ['spleten', 'uporabnik', 'podatek', 'aplikacija', 'omrežje', 'uporabljati', 'uporaba', 'piškotek', 'mobilen', 'indeks'], ['ameriški', 'Trump', 'ZDA', 'napad', 'protest', 'predsednik', 'vojna', 'nasilje', 'medij', 'vojska'], ['pomemben', 'področje', 'razvoj', 'različen', 'sistem', 'okolje', 'raziskava', 'način', 'sprememba', 'rešitev'], ['film', 'nagrada', 'festival', 'predstava', 'glasba', 'glasben', 'pesem', 'filmski', 'igralec', 'zgodba'], ['vozilo', 'policist', 'cesta', 'ura', 'nesreča', 'voznik', 'promet', 'policijski', 'prometen', 'policija'], ['imeti', 'čas', 'iti', 'človek', 'zato', 'vedeti', 'priti', 'povedati', 'videti', 'življenje'], ['mesto', 'svetoven', 'sezona', 'dirka', 'tekmovanje', 'slovenski', 'prvenstvo', 'zmaga', 'športen', 'olimpijski'], ['država', 'nov', 'koronavirus', 'človek', 'hrvaški', 'okužba', 'pandemija', 'poročati', 'kitajski', 'potrditi'], ['tekma', 'liga', 'klub', 'sezona', 'točka', 'minuta', 'ekipa', 'igrati', 'igralec', 'nogometen'], ['vlada', 'predsednik', 'stranka', 'evropski', 'minister', 'država', 'Slovenija', 'volitev', 'Janša', 'političen'], ['ukrep', 'epidemija', 'Slovenija', 'vlada', 'javen', 'ministrstvo', 'maska', 'šola', 'delo', 'čas'], ['otrok', 'družina', 'ženska', 'svet', 'starš', 'življenje', 'oče', 'cerkev', 'moški', 'star'], ['delo', 'plača', 'deloven', 'evro', 'delavec', 'zakon', 'pomoč', 'zaposlen', 'čas', 'plačilo'], ['sodišče', 'postopek', 'policija', 'pravica', 'zadeva', 'direktor', 'zakon', 'preiskava', 'kazen', 'sodnik'], ['evro', 'odstotek', 'podjetje', 'milijon', 'Slovenija', 'družba', 'cena', 'milijarda', 'banka', 'vrednost'], ['slovenski', 'Slovenija', 'Ljubljana', 'delo', 'kultura', 'dogodek', 'društvo', 'projekt', 'kulturen', 'program'], ['občina', 'prostor', 'mesto', 'mesten', 'župan', 'nov', 'objekt', 'center', 'stanovanje', 'gradnja'], ['okužba', 'nov', 'bolnik', 'bolnišnica', 'covid', 'dom', 'okužen', 'zdravstven', 'bolezen', 'koronavirus'], ['voda', 'temperatura', 'veter', 'žival', 'oblačen', 'morje', 'stopinja', 'gozd', 'pretežno', 'Slovenija']]",0.87,0.11680688252044606,-1.8032066833102758,1
